product_id,product_name,category,price,quantity_sold,rating,review_count
47089,Push,Toys,8347,378,2.0,378
47090,Toward,Electronics,4919,178,2.1,301
47091,Hold,Electronics,9614,42,1.4,470
47092,Activity,Home,1916,305,4.0,406
47093,Seek,Sports,3986,959,2.9,257
47094,Me,Electronics,70,164,1.1,154
47095,Peace,Electronics,7092,962,4.7,247
47096,These,Home,1621,908,4.5,1
47097,Become,Books,8896,927,2.4,477
47098,Fear,Sports,8741,772,4.8,407
47099,Fill,Toys,7701,5,4.6,400
47100,House,Home,8995,757,3.7,101
47101,Accept,Electronics,9484,180,4.4,398
47102,Contain,Electronics,1107,432,3.2,42
47103,Wish,Toys,2320,832,2.7,477
47104,Within,Sports,2989,259,1.4,29
47105,His,Toys,9087,634,2.3,375
47106,Skill,Clothing,2635,677,3.7,278
47107,Defense,Clothing,522,437,4.0,332
47108,Finally,Toys,2431,811,4.6,171
47109,Responsibility,Clothing,4267,105,4.8,428
47110,Four,Home,8035,324,3.8,22
47111,Everybody,Toys,5840,878,3.4,299
47112,Move,Books,2364,788,4.1,326
47113,Program,Home,2505,349,1.6,410
47114,Call,Sports,5481,574,2.3,106
47115,Push,Home,9062,820,1.9,268
47116,Agent,Home,5757,368,3.3,74
47117,Party,Books,2540,480,1.4,288
47118,Recently,Toys,823,354,1.7,497
47119,Spend,Home,3180,908,4.1,207
47120,Center,Home,4975,220,4.3,394
47121,Authority,Toys,3512,81,5.0,389
47122,Discussion,Clothing,4824,826,4.6,80
47123,Girl,Electronics,5168,55,2.8,278
47124,Task,Electronics,4110,804,3.1,299
47125,Meet,Toys,7144,357,3.9,207
47126,Follow,Home,3858,933,2.1,48
47127,Particularly,Books,2383,116,1.7,302
47128,Scene,Home,2673,185,2.7,446
47129,Door,Sports,5968,477,4.0,326
47130,Sort,Books,5896,145,5.0,122
47131,American,Sports,5607,793,1.8,120
47132,Despite,Clothing,2612,247,4.1,31
47133,Table,Home,103,334,1.0,296
47134,Political,Toys,5121,807,1.6,335
47135,Nice,Electronics,7589,652,1.0,291
47136,Chair,Clothing,1961,588,3.7,20
47137,East,Home,2797,801,3.6,170
47138,Event,Sports,2303,452,4.6,388
47139,Successful,Toys,7810,94,3.1,68
47140,I,Electronics,3173,729,4.4,296
47141,Without,Sports,9887,37,2.4,61
47142,Together,Electronics,6592,971,4.2,175
47143,Sometimes,Sports,5500,202,4.3,2
47144,Break,Books,6679,147,2.3,384
47145,Wonder,Home,20,221,3.4,423
47146,Bar,Books,3779,734,1.3,421
47147,Professional,Books,8973,50,1.7,441
47148,While,Books,9294,666,2.7,299
47149,Pull,Toys,5591,883,4.2,343
47150,Administration,Electronics,69,968,4.2,90
47151,World,Electronics,8330,658,3.0,112
47152,Talk,Toys,2574,427,4.5,44
47153,View,Sports,7742,98,1.5,419
47154,Fall,Clothing,5726,28,1.0,166
47155,Theory,Books,5108,641,2.3,324
47156,Police,Home,9142,381,3.8,343
47157,Subject,Books,6917,830,2.1,206
47158,Fall,Clothing,3856,586,3.7,1
47159,Off,Sports,7667,142,2.2,269
47160,Letter,Sports,8353,365,4.4,376
47161,Artist,Clothing,7404,173,2.4,499
47162,Though,Toys,4766,497,3.7,208
47163,Social,Toys,7285,239,1.4,493
47164,Option,Clothing,4073,32,3.8,74
47165,Character,Home,9505,305,2.8,469
47166,Keep,Toys,4484,459,1.1,142
47167,Deal,Clothing,2816,686,3.6,119
47168,Eye,Clothing,2526,738,3.5,94
47169,Indicate,Toys,8916,307,2.5,9
47170,Right,Electronics,3402,39,3.2,149
47171,Understand,Books,3201,240,1.4,434
47172,Smile,Clothing,9402,533,1.8,59
47173,Memory,Books,8009,816,2.1,190
47174,Boy,Clothing,7583,491,4.1,312
47175,Letter,Clothing,3434,551,3.8,440
47176,Use,Books,1444,40,1.3,171
47177,Tv,Clothing,8718,92,1.3,443
47178,Amount,Books,4489,288,2.1,101
47179,Look,Home,9373,860,3.8,494
47180,Son,Sports,1167,501,4.6,132
47181,Upon,Clothing,4441,819,2.7,302
47182,Drug,Clothing,2249,374,1.0,188
47183,Budget,Clothing,1617,92,4.8,4
47184,Along,Sports,4515,259,4.1,25
47185,Only,Sports,6670,841,3.9,493
47186,Stock,Electronics,2957,510,4.4,248
47187,Else,Sports,8852,755,4.4,258
47188,Thousand,Toys,5536,336,1.9,388
47189,Pay,Home,907,514,2.6,104
47190,Meeting,Home,1064,52,4.0,326
47191,Professor,Electronics,9677,293,1.1,307
47192,Model,Toys,4295,874,2.8,176
47193,Shake,Sports,1620,793,3.2,269
47194,Six,Toys,6346,967,2.4,133
47195,May,Toys,7297,851,3.5,185
47196,Program,Clothing,136,177,2.1,156
47197,Set,Electronics,6910,86,2.2,131
47198,Population,Toys,2638,573,4.0,341
47199,Moment,Clothing,9761,197,3.6,474
47200,Study,Books,1953,298,2.4,99
47201,Interview,Clothing,7382,749,4.2,469
47202,Husband,Sports,1116,844,2.5,54
47203,Probably,Toys,3404,765,2.1,111
47204,Research,Sports,9544,922,1.2,370
47205,Forward,Sports,3844,7,2.6,409
47206,Player,Home,1160,741,3.2,363
47207,Answer,Sports,8538,615,1.5,350
47208,Worry,Clothing,4175,979,4.2,340
47209,Door,Books,4222,123,4.3,86
47210,Rock,Toys,2769,240,3.9,26
47211,Magazine,Home,8361,927,2.8,224
47212,Low,Clothing,3427,731,4.5,12
47213,Military,Sports,8368,321,3.8,127
47214,Plant,Clothing,1895,84,4.0,327
47215,You,Sports,6692,414,3.7,20
47216,Ball,Books,4873,346,3.5,266
47217,Out,Sports,9292,904,1.7,277
47218,Help,Clothing,2061,232,1.3,350
47219,Color,Books,4068,871,5.0,99
47220,Identify,Home,9410,95,4.0,196
47221,To,Toys,8466,622,1.2,392
47222,Voice,Sports,7035,164,1.3,170
47223,Policy,Toys,4087,819,1.9,463
47224,Care,Sports,2656,169,2.9,239
47225,Market,Books,2596,378,4.6,431
47226,Local,Electronics,1022,33,3.7,474
47227,List,Clothing,4763,505,2.4,151
47228,Allow,Books,5046,25,1.7,175
47229,Open,Clothing,9446,783,3.5,486
47230,Decision,Sports,1933,996,2.1,449
47231,Serve,Toys,7911,338,1.1,301
47232,Together,Toys,9317,883,1.9,345
47233,Minute,Home,4404,765,2.2,454
47234,Certainly,Toys,5297,677,3.0,101
47235,Three,Electronics,5208,796,2.7,404
47236,Message,Books,9915,497,2.8,368
47237,Hold,Electronics,2454,868,1.1,17
47238,Role,Clothing,3186,874,4.4,238
47239,Over,Home,9169,742,1.3,229
47240,Research,Electronics,5594,908,4.6,461
47241,With,Clothing,7818,139,1.3,246
47242,Stage,Clothing,6939,792,4.1,360
47243,Bad,Toys,7643,811,3.4,185
47244,In,Electronics,3682,434,1.2,22
47245,Fill,Clothing,9399,592,2.9,479
47246,Western,Sports,187,966,3.0,331
47247,Spend,Sports,7158,831,4.9,192
47248,Star,Books,9701,277,3.4,184
47249,Another,Toys,3077,719,1.5,374
47250,Have,Toys,7728,169,2.3,0
47251,Decide,Sports,3838,259,3.1,318
47252,Six,Toys,9759,499,2.6,96
47253,Positive,Clothing,6595,852,4.0,34
47254,Fast,Clothing,218,562,4.4,381
47255,Paper,Toys,2203,328,2.9,335
47256,Green,Home,4482,746,3.4,151
47257,Lay,Electronics,8306,147,1.4,117
47258,As,Sports,7559,846,4.5,200
47259,Scene,Toys,3502,388,4.2,99
47260,Drug,Clothing,2877,287,2.3,486
47261,Paper,Sports,5041,558,4.0,43
47262,Personal,Books,662,88,1.5,393
47263,Bring,Home,9220,370,3.9,196
47264,Better,Sports,8357,31,1.4,395
47265,Strategy,Sports,9618,295,2.5,77
47266,Record,Clothing,8458,442,4.3,276
47267,Also,Books,2295,359,4.2,209
47268,Build,Electronics,8734,49,2.4,271
47269,Loss,Toys,5497,238,2.1,362
47270,Career,Toys,1238,86,3.9,328
47271,Church,Books,4001,981,1.8,235
47272,Relate,Toys,5628,737,1.1,61
47273,Adult,Books,8760,72,4.0,218
47274,Hot,Sports,7418,611,4.6,192
47275,Guess,Toys,5856,727,1.9,34
47276,Billion,Books,6589,580,4.7,371
47277,Pattern,Home,936,420,2.2,404
47278,Campaign,Toys,2215,13,3.7,166
47279,Than,Clothing,2939,552,2.5,418
47280,Ready,Electronics,7504,770,2.0,52
47281,Without,Sports,4642,956,1.8,323
47282,Determine,Toys,8253,637,4.3,95
47283,People,Books,1979,445,1.5,145
47284,Tv,Electronics,9678,84,1.1,102
47285,Step,Books,1012,201,1.3,97
47286,Foreign,Electronics,2187,416,3.4,65
47287,Per,Sports,4494,465,1.1,224
47288,Imagine,Electronics,5901,98,3.7,226
47289,Discover,Home,8113,463,3.7,379
47290,Company,Toys,9051,337,2.6,422
47291,Memory,Books,1138,657,4.2,333
47292,Tell,Electronics,4424,107,4.8,111
47293,With,Electronics,908,453,2.2,76
47294,Visit,Home,6364,142,3.2,296
47295,Us,Electronics,3002,841,3.8,478
47296,Participant,Home,7845,41,3.9,61
47297,Season,Books,3016,580,3.0,41
47298,Name,Toys,3398,944,4.1,75
47299,Lose,Toys,6497,640,3.5,442
47300,Father,Sports,2425,746,2.5,417
47301,Enough,Books,3382,736,2.0,478
47302,Executive,Books,6189,899,4.3,253
47303,City,Clothing,459,891,1.1,238
47304,Want,Books,1661,938,2.9,472
47305,Machine,Toys,177,493,3.0,30
47306,Ahead,Sports,9329,403,3.3,388
47307,Day,Electronics,144,414,4.0,373
47308,Large,Home,5860,770,4.2,269
47309,Education,Electronics,7418,306,2.9,194
47310,Military,Electronics,9060,68,4.4,281
47311,Whatever,Books,4846,200,4.9,452
47312,Color,Electronics,49,628,1.3,422
47313,Either,Electronics,7571,765,4.3,368
47314,Strategy,Toys,7514,525,4.0,447
47315,Team,Sports,1656,635,2.4,147
47316,Dream,Books,1265,649,2.3,70
47317,What,Books,8447,102,1.5,223
47318,Record,Toys,1312,617,4.8,262
47319,Sit,Toys,7451,420,2.8,404
47320,Exist,Electronics,6239,165,4.6,45
47321,Interest,Books,3462,680,1.5,109
47322,Again,Electronics,4783,760,1.7,248
47323,Under,Toys,9796,906,4.5,351
47324,Gas,Toys,8396,732,2.1,28
47325,Outside,Home,7063,488,3.5,361
47326,Student,Sports,7408,37,2.5,124
47327,Former,Books,5042,224,2.4,412
47328,Defense,Books,6163,763,3.9,70
47329,Traditional,Electronics,5366,108,4.4,281
47330,Successful,Electronics,8232,977,3.6,494
47331,Phone,Books,1298,492,3.7,285
47332,Keep,Toys,4151,240,4.8,468
47333,Car,Toys,4391,758,1.4,100
47334,Send,Books,8144,57,3.2,140
47335,Television,Clothing,5681,289,2.2,198
47336,Goal,Books,3182,873,4.5,55
47337,Stock,Toys,2458,838,1.1,71
47338,Mr,Books,6711,428,1.8,409
47339,Lot,Home,2501,300,4.7,29
47340,Opportunity,Toys,8917,743,4.9,431
47341,Me,Clothing,9607,954,1.2,329
47342,Line,Books,6418,618,1.3,354
47343,Ground,Books,5657,312,2.7,170
47344,Do,Home,6916,555,2.7,195
47345,Though,Home,7919,329,4.4,355
47346,New,Books,2837,914,2.1,60
47347,Stay,Sports,8120,416,3.9,198
47348,Yeah,Sports,7840,8,4.8,313
47349,Always,Clothing,1911,660,4.7,11
47350,Leader,Clothing,7679,501,1.1,210
47351,Born,Books,4352,335,3.2,221
47352,Quite,Electronics,4262,699,2.9,336
47353,Doctor,Electronics,7837,293,1.7,352
47354,Page,Home,2636,731,4.3,394
47355,School,Clothing,425,868,3.2,345
47356,Reach,Home,2977,236,2.0,432
47357,Ground,Clothing,5860,514,4.8,261
47358,Class,Sports,8712,690,2.2,86
47359,Sense,Home,3563,310,4.8,117
47360,Rich,Home,5145,228,2.3,410
47361,Glass,Books,5747,904,1.8,362
47362,Myself,Books,8145,301,3.0,490
47363,Evidence,Home,1823,707,3.2,127
47364,Eat,Toys,9683,174,1.2,419
47365,Party,Sports,5830,616,1.1,71
47366,Factor,Sports,7891,629,2.8,43
47367,Letter,Clothing,2705,719,4.1,320
47368,Sport,Toys,584,179,1.6,342
47369,Evening,Electronics,5564,248,3.2,62
47370,Movement,Clothing,4094,755,3.1,476
47371,Of,Electronics,8409,791,4.0,101
47372,Treatment,Clothing,3341,72,3.5,274
47373,Smile,Sports,6736,688,1.0,118
47374,Me,Clothing,6774,610,3.2,155
47375,Occur,Books,2073,740,3.0,290
47376,Class,Books,2236,561,1.2,53
47377,Risk,Clothing,5913,600,1.3,52
47378,Home,Clothing,7549,498,2.8,240
47379,Then,Sports,9224,69,2.9,379
47380,Require,Books,9875,347,1.3,411
47381,Only,Clothing,7425,406,4.8,168
47382,Offer,Clothing,6476,171,2.9,414
47383,You,Home,2117,809,1.1,66
47384,West,Electronics,8277,929,2.8,426
47385,Ask,Electronics,1343,6,1.8,69
47386,Character,Books,7168,353,1.7,462
47387,Child,Toys,9712,256,3.6,155
47388,Interest,Home,5759,706,3.8,13
47389,Friend,Home,7950,956,4.7,72
47390,Election,Sports,4923,173,3.0,286
47391,Fill,Books,3480,585,4.5,445
47392,Popular,Toys,6060,616,4.3,19
47393,Bank,Electronics,1864,132,3.5,481
47394,Take,Books,5807,703,2.1,495
47395,Say,Electronics,3353,210,3.9,296
47396,Decade,Clothing,1545,808,1.6,460
47397,North,Clothing,6140,888,1.1,401
47398,Report,Clothing,3478,47,4.6,180
47399,Million,Toys,1440,65,4.3,204
47400,South,Clothing,4377,991,2.5,200
47401,View,Electronics,2098,561,3.6,333
47402,Top,Sports,9810,237,3.8,336
47403,Try,Books,9482,277,2.7,494
47404,Force,Books,4126,754,1.4,219
47405,Bad,Books,2099,225,2.3,421
47406,Or,Clothing,8751,375,1.1,119
47407,Management,Electronics,7148,969,1.7,111
47408,Whose,Home,5026,51,2.0,145
47409,Research,Sports,9289,233,4.4,305
47410,Crime,Home,1287,165,3.5,306
47411,Green,Sports,8170,536,4.1,453
47412,Story,Toys,5836,907,2.3,227
47413,Born,Books,7383,98,1.9,125
47414,Style,Clothing,384,165,5.0,128
47415,Manager,Home,1669,572,1.9,133
47416,Eye,Clothing,5187,129,3.4,155
47417,Draw,Home,4490,570,2.2,144
47418,Between,Toys,9813,203,1.2,85
47419,Want,Electronics,5198,853,2.3,222
47420,Attention,Sports,5369,45,1.1,453
47421,Positive,Clothing,3,51,2.5,432
47422,Condition,Electronics,7264,834,4.3,353
47423,Thing,Home,3199,340,1.8,7
47424,Artist,Clothing,9604,435,3.4,13
47425,Street,Clothing,3145,815,3.0,85
47426,Democratic,Books,8381,394,2.4,143
47427,Sing,Clothing,5349,287,3.1,294
47428,Look,Clothing,3356,571,4.2,4
47429,Society,Electronics,8664,994,1.8,96
47430,Practice,Home,3728,314,2.5,12
47431,Within,Sports,870,827,1.9,447
47432,Oil,Clothing,829,104,4.6,321
47433,Security,Books,8880,822,4.6,402
47434,Item,Books,8506,298,2.7,130
47435,Discuss,Toys,494,476,1.4,381
47436,Mr,Electronics,5546,34,3.3,98
47437,Able,Home,4830,869,3.5,111
47438,Skill,Toys,633,879,2.6,375
47439,Detail,Clothing,6043,877,1.6,325
47440,Fast,Clothing,1407,368,3.3,298
47441,Ball,Home,9401,378,5.0,206
47442,Community,Electronics,1067,254,1.9,315
47443,First,Home,8335,459,2.1,498
47444,Model,Toys,710,154,1.8,71
47445,Weight,Clothing,8680,377,1.0,367
47446,Away,Books,932,335,2.6,45
47447,Or,Home,5432,890,3.8,312
47448,Tv,Sports,7546,948,4.9,279
47449,One,Toys,5389,551,2.1,147
47450,Hard,Clothing,9313,515,4.7,15
47451,Away,Clothing,2442,896,3.4,447
47452,Expect,Books,5167,346,3.2,483
47453,On,Home,9846,848,2.9,431
47454,Field,Home,8865,777,2.2,470
47455,Network,Home,5501,512,3.5,497
47456,Series,Sports,4672,210,3.8,261
47457,Watch,Toys,598,400,1.7,139
47458,If,Home,8268,948,3.2,295
47459,Sea,Home,1279,947,3.5,272
47460,Whatever,Clothing,9426,392,2.4,257
47461,Movie,Electronics,7312,795,1.0,385
47462,Recent,Clothing,8329,738,4.0,86
47463,Word,Home,1930,360,2.2,163
47464,Stand,Books,2094,19,4.1,168
47465,Management,Toys,7518,920,3.3,212
47466,Arrive,Sports,4645,45,1.1,268
47467,Put,Books,525,916,1.9,203
47468,Everything,Home,1631,862,4.9,101
47469,Right,Home,7375,68,4.0,380
47470,Couple,Books,9134,591,2.3,413
47471,Growth,Sports,9894,42,4.8,143
47472,Much,Books,6764,745,2.2,419
47473,Travel,Toys,5390,840,2.4,244
47474,Environmental,Home,2501,970,2.3,401
47475,Cost,Toys,8955,980,2.0,413
47476,Change,Home,8875,855,2.0,115
47477,Heart,Books,543,298,2.5,433
47478,Join,Home,6116,343,2.0,488
47479,Church,Electronics,9784,595,4.9,487
47480,Size,Home,4905,407,1.9,64
47481,Share,Home,1105,679,3.0,20
47482,Could,Books,7311,738,2.5,484
47483,Top,Home,7434,378,3.1,298
47484,Should,Home,5687,667,4.8,11
47485,Trade,Electronics,7241,797,3.8,84
47486,Else,Toys,3749,283,2.6,467
47487,Together,Books,6498,424,2.9,239
47488,Indicate,Books,6332,697,1.2,102
47489,Tax,Books,6973,861,1.7,211
47490,Maintain,Clothing,2974,918,1.2,292
47491,Form,Electronics,5190,2,2.8,306
47492,Rest,Home,3844,695,3.0,467
47493,Both,Sports,1782,440,3.5,289
47494,Deep,Clothing,6511,729,1.1,264
47495,Stock,Electronics,1936,379,3.5,52
47496,Television,Home,9553,199,2.9,77
47497,Hard,Home,6254,6,3.5,303
47498,History,Electronics,1756,805,4.4,262
47499,Moment,Electronics,8273,713,3.3,240
47500,Face,Sports,8440,873,2.3,474
47501,Other,Books,1204,755,1.1,305
47502,Forget,Clothing,704,105,4.6,415
47503,Like,Home,2568,962,4.7,191
47504,Court,Toys,6306,909,1.4,440
47505,Ground,Home,1658,84,1.7,180
47506,Support,Home,554,159,3.1,417
47507,South,Clothing,3551,281,2.0,349
47508,Guess,Sports,3353,49,5.0,362
47509,Picture,Electronics,2164,103,2.2,127
47510,Western,Electronics,8574,791,1.5,24
47511,Set,Home,5971,907,4.3,368
47512,Yeah,Sports,4453,91,1.5,8
47513,Be,Home,1682,245,3.7,488
47514,Peace,Books,9228,193,3.5,203
47515,Radio,Electronics,4164,5,3.1,177
47516,Nor,Sports,2963,392,4.3,16
47517,Ten,Books,6960,474,1.0,133
47518,Hundred,Sports,6325,116,4.0,369
47519,Medical,Sports,425,272,1.4,497
47520,Early,Home,6712,168,3.6,270
47521,Run,Toys,2557,645,2.5,165
47522,Prepare,Clothing,3414,572,2.7,110
47523,Raise,Home,2103,97,2.8,437
47524,Civil,Home,2552,762,2.7,114
47525,Source,Clothing,5561,808,3.8,285
47526,A,Sports,2536,390,2.2,41
47527,Program,Toys,505,984,1.9,441
47528,Cell,Home,1311,143,1.6,151
47529,Black,Sports,8955,299,1.3,90
47530,Theory,Toys,7448,638,4.5,263
47531,Drop,Books,2669,219,1.7,6
47532,Home,Home,5943,289,2.2,267
47533,Least,Clothing,835,590,4.8,99
47534,Customer,Home,9681,885,3.2,196
47535,Three,Books,9073,644,1.6,287
47536,Allow,Clothing,4675,659,3.1,312
47537,Remain,Clothing,6586,197,2.0,203
47538,Travel,Toys,9499,813,2.6,331
47539,He,Clothing,1221,809,4.5,442
47540,Opportunity,Toys,2106,171,3.0,38
47541,Senior,Books,6833,426,4.2,213
47542,Action,Books,6850,275,3.4,487
47543,Collection,Clothing,3114,227,2.3,45
47544,Two,Clothing,2916,570,3.1,329
47545,Evening,Sports,40,709,3.1,38
47546,Education,Electronics,4804,887,1.5,130
47547,Understand,Sports,1219,465,3.9,147
47548,Population,Electronics,7196,715,3.0,410
47549,Maybe,Books,1629,862,1.2,30
47550,Could,Toys,6224,956,1.0,483
47551,Participant,Books,8086,835,2.7,291
47552,Write,Electronics,9421,277,1.1,342
47553,It,Toys,8663,361,1.7,371
47554,Her,Home,8845,204,4.9,135
47555,As,Electronics,8040,593,3.0,219
47556,Training,Clothing,4611,326,2.3,404
47557,Public,Electronics,3299,543,1.4,469
47558,Where,Books,456,484,1.1,419
47559,Clear,Clothing,797,247,4.8,4
47560,Offer,Clothing,4206,376,3.0,341
47561,Letter,Sports,9300,628,1.6,190
47562,Since,Electronics,8879,297,3.9,174
47563,Theory,Sports,7162,266,4.9,76
47564,Reduce,Home,4836,373,3.0,188
47565,Leave,Clothing,8081,569,4.1,185
47566,Something,Books,1614,157,3.0,251
47567,Your,Sports,4754,4,1.7,78
47568,Live,Books,8347,652,1.8,378
47569,Catch,Home,4822,593,3.2,119
47570,World,Home,2392,254,1.1,135
47571,Each,Electronics,9193,563,4.1,411
47572,Her,Clothing,6783,721,1.3,157
47573,Structure,Home,8664,636,3.6,424
47574,Week,Books,1635,375,3.3,5
47575,Hour,Clothing,6767,576,2.3,139
47576,Strategy,Toys,3322,353,4.7,216
47577,Begin,Home,807,620,4.0,121
47578,Method,Home,929,637,1.6,59
47579,When,Clothing,6244,807,4.4,71
47580,Quite,Clothing,7517,825,3.2,463
47581,Mention,Sports,769,634,2.5,236
47582,Staff,Books,1850,242,2.1,497
47583,Good,Clothing,2824,112,2.4,487
47584,Bar,Home,4286,624,2.8,88
47585,During,Sports,4051,651,3.9,237
47586,Main,Toys,1947,820,4.1,409
47587,Grow,Books,2627,151,1.1,181
47588,Experience,Toys,1066,958,1.5,142
47589,Every,Sports,4203,944,3.0,463
47590,Space,Sports,8777,420,2.3,247
47591,Week,Electronics,7247,48,3.5,340
47592,Receive,Toys,1752,690,4.5,173
47593,Very,Sports,61,850,1.6,45
47594,Cultural,Clothing,686,532,3.7,205
47595,Over,Sports,4275,595,3.8,362
47596,Prevent,Electronics,6799,299,4.7,157
47597,Military,Books,3872,5,2.7,9
47598,Board,Toys,6300,114,4.0,441
47599,Develop,Clothing,7914,711,2.2,200
47600,Debate,Books,6507,700,4.3,478
47601,Ago,Electronics,3867,338,3.5,51
47602,Rise,Toys,2917,217,3.7,277
47603,Response,Electronics,7658,869,5.0,469
47604,Particularly,Sports,7360,536,2.9,227
47605,Win,Sports,4208,597,3.1,399
47606,Each,Clothing,1756,579,1.5,411
47607,Own,Electronics,5424,103,4.1,452
47608,Across,Books,3096,508,3.8,306
47609,Product,Sports,8868,1000,4.1,70
47610,Commercial,Home,4080,514,3.4,325
47611,Moment,Sports,4188,34,1.7,92
47612,Fine,Electronics,9658,109,2.5,126
47613,Eight,Electronics,3153,155,3.3,362
47614,Score,Toys,6723,422,1.5,207
47615,Laugh,Sports,5038,186,2.0,404
47616,Mean,Toys,6815,765,4.7,107
47617,Because,Clothing,7391,979,4.3,290
47618,Also,Clothing,5775,304,2.5,44
47619,Eye,Toys,3877,318,1.0,99
47620,Peace,Home,4335,551,1.4,404
47621,Law,Sports,9182,504,4.0,11
47622,Tell,Electronics,9024,447,2.4,236
47623,Current,Electronics,73,620,1.2,118
47624,Relate,Electronics,1339,455,4.7,409
47625,Weight,Electronics,8974,575,2.4,451
47626,All,Home,6096,581,4.3,165
47627,Well,Toys,624,293,1.9,497
47628,Look,Toys,7076,795,5.0,175
47629,Page,Electronics,7071,305,4.8,12
47630,Class,Books,2646,152,4.2,331
47631,Do,Electronics,4844,761,1.6,371
47632,Picture,Clothing,5729,234,2.8,68
47633,Central,Books,6479,725,3.4,459
47634,Position,Toys,67,587,3.2,215
47635,About,Clothing,6400,323,2.6,407
47636,Finally,Home,4995,236,3.6,461
47637,Much,Clothing,312,351,4.5,246
47638,Various,Home,1884,624,1.7,389
47639,Free,Toys,7181,927,2.0,365
47640,Interview,Clothing,4489,734,3.2,456
47641,Somebody,Home,134,197,3.3,278
47642,Civil,Electronics,5395,220,4.7,469
47643,Already,Books,8406,400,3.7,474
47644,Bad,Sports,3520,393,2.6,343
47645,Care,Books,968,997,1.1,277
47646,Sell,Books,8951,255,2.5,116
47647,Weight,Toys,9846,567,2.5,221
47648,Assume,Books,3374,392,2.7,391
47649,Quickly,Clothing,5413,171,4.4,10
47650,Consider,Sports,8269,790,2.0,156
47651,Really,Home,4075,902,1.6,363
47652,Former,Clothing,9036,448,4.5,423
47653,Under,Clothing,2557,589,4.0,182
47654,Size,Clothing,2543,141,2.8,258
47655,Operation,Home,3085,765,4.9,147
47656,Practice,Clothing,9843,978,3.2,150
47657,Production,Toys,5906,234,2.5,93
47658,None,Toys,6651,387,3.2,301
47659,Fish,Sports,8728,421,1.5,287
47660,Than,Sports,594,688,4.8,60
47661,Whatever,Home,5601,24,3.9,368
47662,Decade,Clothing,7655,395,3.1,290
47663,Worry,Sports,1117,960,3.6,411
47664,Us,Sports,710,929,1.1,46
47665,Test,Electronics,2458,318,3.6,122
47666,Practice,Books,6790,290,2.6,103
47667,Least,Books,9901,666,1.8,286
47668,Then,Books,1052,285,2.2,156
47669,Rise,Sports,4873,429,4.0,475
47670,Listen,Books,81,62,3.3,441
47671,Skin,Clothing,7320,759,3.8,440
47672,Growth,Sports,3524,572,1.9,12
47673,Think,Home,9493,441,2.0,69
47674,Only,Electronics,6271,124,2.5,134
47675,Environment,Sports,1807,575,1.4,53
47676,As,Clothing,6605,230,4.0,183
47677,Theory,Clothing,7914,171,3.0,174
47678,Study,Toys,9812,725,2.6,255
47679,Tonight,Clothing,6925,817,1.0,81
47680,Happen,Books,7852,244,1.8,377
47681,This,Electronics,8328,235,4.4,311
47682,Move,Electronics,7197,395,3.0,10
47683,Part,Electronics,3734,492,3.8,146
47684,Grow,Sports,9670,624,4.4,247
47685,Point,Electronics,7264,346,2.2,62
47686,Order,Clothing,8083,543,1.3,134
47687,Central,Sports,3126,88,5.0,213
47688,Beyond,Toys,5153,897,1.5,113
47689,Film,Home,9351,898,4.3,138
47690,Look,Toys,2647,121,4.7,334
47691,High,Sports,1253,67,2.5,280
47692,Eat,Books,2394,442,3.7,67
47693,Want,Electronics,5802,189,3.8,95
47694,Skill,Electronics,2945,832,4.5,200
47695,Health,Home,2759,972,2.0,23
47696,Phone,Electronics,9548,124,3.3,304
47697,Student,Books,8543,926,1.6,106
47698,As,Toys,1211,526,2.4,1
47699,Truth,Clothing,6791,74,3.2,60
47700,Garden,Books,8745,340,3.2,275
47701,Avoid,Electronics,7101,685,4.9,150
47702,Notice,Books,490,334,3.4,319
47703,Form,Clothing,2081,797,2.5,422
47704,Partner,Home,5187,504,1.5,174
47705,Because,Sports,6391,419,4.2,47
47706,Increase,Home,9610,477,1.5,423
47707,Size,Books,4470,27,1.8,89
47708,Year,Home,9681,981,3.5,247
47709,Game,Electronics,9870,847,1.5,17
47710,Himself,Sports,9474,805,2.5,179
47711,Itself,Clothing,4477,288,3.5,261
47712,Tend,Toys,8228,2,5.0,15
47713,Ever,Clothing,5179,758,3.5,140
47714,Early,Electronics,2527,799,4.4,386
47715,Fast,Toys,3133,166,3.4,286
47716,Lose,Toys,9279,980,2.8,349
47717,Class,Home,4772,688,2.5,464
47718,Water,Clothing,9911,272,2.0,471
47719,Republican,Clothing,4431,747,2.0,315
47720,Machine,Clothing,9168,282,2.5,7
47721,Turn,Clothing,1952,596,3.3,398
47722,Mention,Clothing,7651,575,3.9,490
47723,That,Electronics,724,554,2.9,277
47724,Detail,Clothing,1802,127,1.8,404
47725,Radio,Home,932,125,4.2,25
47726,College,Books,5667,298,2.3,136
47727,Room,Clothing,524,69,3.7,322
47728,Fund,Home,9581,327,4.0,284
47729,Place,Home,5,691,2.3,134
47730,Language,Toys,3900,310,2.0,343
47731,Top,Home,2947,369,1.6,474
47732,Name,Sports,2806,148,1.5,188
47733,National,Electronics,9692,847,2.9,245
47734,Guess,Electronics,7459,9,4.0,240
47735,Treat,Clothing,9765,118,1.8,49
47736,Through,Electronics,9196,921,2.5,270
47737,Loss,Home,1754,326,4.5,448
47738,Home,Electronics,2312,863,2.5,165
47739,Animal,Electronics,9541,615,1.2,27
